,0,1,2,3,4
786,103.53939950466156,30.400360822677612,新邛公路辅路,1.6,41.3
787,103.54148626327515,30.400532484054565,新邛公路辅路,1.6,41.3
788,103.54284882545471,30.40065050125122,新邛公路辅路,1.6,41.3
789,103.54327261447906,30.400768518447876,新邛公路辅路,1.6,41.3
790,103.54512870311737,30.40090799331665,新邛公路辅路,1.6,41.3
791,103.54531645774841,30.40087580680847,新邛公路辅路,1.6,41.3
792,103.5464859008789,30.400967001914978,新邛公路辅路,1.6,41.3
793,103.54701697826385,30.400993824005127,新邛公路辅路,1.6,41.3
794,103.54740858078003,30.400988459587097,新邛公路辅路,1.6,41.3
795,103.54778945446014,30.400967001914978,新邛公路辅路,1.6,41.3
796,103.54827225208282,30.40091872215271,新邛公路辅路,1.6,41.3
797,103.54865849018097,30.400859713554382,新邛公路辅路,1.6,41.3
798,103.54892671108246,30.400806069374084,新邛公路辅路,1.6,41.3
799,103.54947924613953,30.40067195892334,新邛公路辅路,1.6,41.3
800,103.54981184005737,30.400570034980774,新邛公路辅路,1.6,41.3
801,103.55018734931946,30.400430560112,新邛公路辅路,1.6,41.3
802,103.55064868927002,30.400226712226868,新邛公路辅路,1.6,41.3
803,103.55090081691742,30.400097966194153,新邛公路辅路,1.6,41.3
804,103.55106174945831,30.400012135505676,新邛公路辅路,1.6,41.3
805,103.55152308940887,30.399749279022217,新邛公路辅路,1.6,41.3
806,103.55246722698212,30.399169921875,新邛公路辅路,1.6,41.3
807,103.55321824550629,30.39869785308838,新邛公路辅路,1.6,41.3
808,103.5545003414154,30.39789855480194,新邛公路辅路,1.6,41.3
809,103.55517089366913,30.397539138793945,新邛公路辅路,1.6,41.3
810,103.55578243732452,30.397244095802307,新邛公路辅路,1.6,41.3
811,103.55664610862732,30.3969007730484,新邛公路辅路,1.6,41.3
812,103.55712890625,30.396718382835388,新邛公路辅路,1.6,41.3
813,103.55812668800354,30.396375060081482,新邛公路辅路,1.6,41.3
814,103.56169402599335,30.3951358795166,新邛公路辅路,1.6,41.3
815,103.56475174427032,30.394084453582764,新邛公路辅路,1.6,41.3
816,103.56530964374542,30.39391815662384,新邛公路辅路,1.6,41.3
817,103.56576561927795,30.393800139427185,新邛公路辅路,1.6,41.3
818,103.5661518573761,30.393725037574768,新邛公路辅路,1.6,41.3
819,103.56695115566254,30.393601655960083,新邛公路辅路,1.6,41.3
820,103.56756806373596,30.393542647361755,新邛公路辅路,1.6,41.3
821,103.56809914112091,30.393510460853577,新邛公路辅路,1.6,41.3
822,103.56981039047241,30.39345681667328,新邛公路辅路,1.6,41.3
823,103.57125878334045,30.39340853691101,新邛公路辅路,1.6,41.3
824,103.57125878334045,30.39340853691101,新邛公路辅路,1.6,41.3
825,103.57202053070068,30.39340317249298,新邛公路辅路,1.6,41.3
826,103.57418239116669,30.393344163894653,新邛公路辅路,1.6,41.3
827,103.57695579528809,30.393274426460266,新邛公路辅路,1.6,41.3
828,103.57842564582825,30.393269062042236,新邛公路辅路,1.6,41.3
829,103.5791015625,30.393290519714355,新邛公路辅路,1.6,41.3
830,103.58057677745819,30.393344163894653,新邛公路辅路,1.6,41.3
831,103.58553349971771,30.393617749214172,新邛公路辅路,1.6,41.3
832,103.58895599842072,30.393805503845215,新邛公路辅路,1.6,41.3
833,103.58904182910919,30.393810868263245,新邛公路辅路,1.6,41.3
834,103.59097838401794,30.39389133453369,新邛公路辅路,1.6,41.3
835,103.59212636947632,30.39389669895172,新邛公路辅路,1.6,41.3
836,103.5934191942215,30.393869876861572,新邛公路辅路,1.6,41.3
837,103.60061287879944,30.393483638763428,新邛公路辅路,1.6,41.3
838,103.60079526901245,30.393472909927368,新邛公路辅路,1.6,41.3
839,103.60107421875,30.39345681667328,新邛公路辅路,1.6,41.3
840,103.60198080539703,30.39340853691101,新邛公路辅路,1.6,41.3
841,103.60522091388702,30.393231511116028,新邛公路辅路,1.6,41.3
842,103.60714137554169,30.393118858337402,新邛公路辅路,1.6,41.3
843,103.60806941986084,30.393081307411194,新邛公路辅路,1.6,41.3
844,103.60899209976196,30.393092036247253,新邛公路辅路,1.6,41.3
845,103.60972702503204,30.39314568042755,新邛公路辅路,1.6,41.3
846,103.61039221286774,30.39322078227997,新邛公路辅路,1.6,41.3
847,103.61138463020325,30.393370985984802,新邛公路辅路,1.6,41.3
848,103.61312806606293,30.39367139339447,新邛公路辅路,1.6,41.3
849,103.61587464809418,30.39413809776306,新邛公路辅路,1.6,41.3
850,103.61849248409271,30.394583344459534,新邛公路辅路,1.6,41.3
851,103.61927568912506,30.39470672607422,新邛公路辅路,1.6,41.3
852,103.61983358860016,30.394787192344666,新邛公路辅路,1.6,41.3
853,103.62134635448456,30.395050048828125,新邛公路辅路,1.6,41.3
854,103.62216174602509,30.39519488811493,新邛公路辅路,1.6,41.3
855,103.623046875,30.39539873600006,新邛公路辅路,1.6,41.3
856,103.62333655357361,30.395473837852478,新邛公路辅路,1.6,41.3
857,103.62363696098328,30.3956401348114,新邛公路辅路,1.6,41.3
858,103.43005120754242,30.536885261535645,晋新路,1.6,39.7
859,103.43120992183685,30.537373423576355,晋新路,1.6,39.7
860,103.43130111694336,30.537416338920593,晋新路,1.6,39.7
861,103.43226134777069,30.537840127944946,晋新路,1.6,39.7
862,103.43255639076233,30.53802251815796,晋新路,1.6,39.7
863,103.4327495098114,30.538178086280823,晋新路,1.6,39.7
864,103.43323230743408,30.5387145280838,晋新路,1.6,39.7
865,103.43393504619598,30.53950846195221,晋新路,1.6,39.7
866,103.43483090400696,30.54051697254181,晋新路,1.6,39.7
867,103.43514740467072,30.540871024131775,晋新路,1.6,39.7
868,103.4358286857605,30.54150938987732,晋新路,1.6,39.7
869,103.43634903430939,30.5419921875,晋新路,1.6,39.7
870,103.43744337558746,30.54301142692566,晋新路,1.6,39.7
871,103.43773305416107,30.5431991815567,晋新路,1.6,39.7
872,103.43829095363617,30.54345667362213,晋新路,1.6,39.7
873,103.43965888023376,30.544078946113586,晋新路,1.6,39.7
874,103.44062447547913,30.544545650482178,晋新路,1.6,39.7
875,103.44082295894623,30.544658303260803,晋新路,1.6,39.7
876,103.44105362892151,30.544824600219727,晋新路,1.6,39.7
877,103.44165444374084,30.545312762260437,晋新路,1.6,39.7
878,103.44245374202728,30.54596722126007,晋新路,1.6,39.7
879,103.44281315803528,30.54626226425171,晋新路,1.6,39.7
880,103.44477117061615,30.548037886619568,晋新路,1.6,39.7
881,103.44532370567322,30.54850995540619,晋新路,1.6,39.7
882,103.44554901123047,30.54870307445526,晋新路,1.6,39.7
883,103.44606935977936,30.549083948135376,晋新路,1.6,39.7
884,103.44672381877899,30.54952383041382,晋新路,1.6,39.7
885,103.447265625,30.549915432929993,晋新路,1.6,39.7
886,103.44734072685242,30.54996907711029,晋新路,1.6,39.7
887,103.44819366931915,30.550655722618103,晋新路,1.6,39.7
888,103.44882667064667,30.55121898651123,晋新路,1.6,39.7
889,103.45042526721954,30.552667379379272,晋新路,1.6,39.7
890,103.45075786113739,30.552924871444702,晋新路,1.6,39.7
891,103.45083832740784,30.552978515625,晋新路,1.6,39.7
892,103.45131039619446,30.553295016288757,晋新路,1.6,39.7
893,103.4520560503006,30.553799271583557,晋新路,1.6,39.7
894,103.45244228839874,30.554024577140808,晋新路,1.6,39.7
895,103.45271587371826,30.554153323173523,晋新路,1.6,39.7
896,103.4530109167099,30.55425524711609,晋新路,1.6,39.7
897,103.45327377319336,30.554319620132446,晋新路,1.6,39.7
898,103.45582187175751,30.5549418926239,晋新路,1.6,39.7
899,103.45627784729004,30.555043816566467,晋新路,1.6,39.7
900,103.45712542533875,30.55525302886963,晋新路,1.6,39.7
901,103.45745801925659,30.555403232574463,晋新路,1.6,39.7
902,103.45804810523987,30.55572509765625,晋新路,1.6,39.7
903,103.45828413963318,30.555859208106995,晋新路,1.6,39.7
904,103.45843970775604,30.55597186088562,晋新路,1.6,39.7
905,103.45862209796906,30.556127429008484,晋新路,1.6,39.7
906,103.45888495445251,30.556390285491943,晋新路,1.6,39.7
907,103.45908343791962,30.556567311286926,晋新路,1.6,39.7
908,103.45949649810791,30.556840896606445,晋新路,1.6,39.7
909,103.46018850803375,30.557291507720947,晋新路,1.6,39.7
910,103.46058547496796,30.557575821876526,晋新路,1.6,39.7
911,103.46095561981201,30.557806491851807,晋新路,1.6,39.7
912,103.46157252788544,30.558283925056458,晋新路,1.6,39.7
913,103.46259713172913,30.558793544769287,晋新路,1.6,39.7
914,103.46301019191742,30.55899202823639,晋新路,1.6,39.7
915,103.4643405675888,30.559662580490112,晋新路,1.6,39.7
916,103.46464097499847,30.559802055358887,晋新路,1.6,39.7
917,103.46493065357208,30.559877157211304,晋新路,1.6,39.7
918,103.46524715423584,30.559909343719482,晋新路,1.6,39.7
919,103.46894860267639,30.560322403907776,晋新路,1.6,39.7
920,103.46923828125,30.560376048088074,晋新路,1.6,39.7
921,103.46972107887268,30.56049406528473,晋新路,1.6,39.7
922,103.47178637981415,30.561046600341797,晋新路,1.6,39.7
923,103.47345471382141,30.56149184703827,晋新路,1.6,39.7
924,103.47392141819,30.561642050743103,晋新路,1.6,39.7
925,103.4741735458374,30.561765432357788,晋新路,1.6,39.7
926,103.47533226013184,30.562355518341064,晋新路,1.6,39.7
927,103.47847044467926,30.56396484375,晋新路,1.6,39.7
928,103.47870111465454,30.564082860946655,晋新路,1.6,39.7
929,103.47980082035065,30.564646124839783,晋新路,1.6,39.7
930,103.47987592220306,30.564667582511902,晋新路,1.6,39.7
931,103.48181247711182,30.565659999847412,晋新路,1.6,39.7
932,103.48388314247131,30.56672215461731,晋新路,1.6,39.7
933,103.48468244075775,30.567135214805603,晋新路,1.6,39.7
934,103.48640978336334,30.568020343780518,晋新路,1.6,39.7
935,103.48701059818268,30.568363666534424,晋新路,1.6,39.7
936,103.48776161670685,30.568792819976807,晋新路,1.6,39.7
937,103.48810493946075,30.5689537525177,晋新路,1.6,39.7
938,103.48856627941132,30.569141507148743,晋新路,1.6,39.7
939,103.489590883255,30.56967794895172,晋新路,1.6,39.7
940,103.4912109375,30.570525527000427,晋新路,1.6,39.7
941,103.49202632904053,30.57095468044281,晋新路,1.6,39.7
942,103.49210143089294,30.57098686695099,晋新路,1.6,39.7
943,103.49441885948181,30.57218849658966,晋新路,1.6,39.7
944,103.49592626094818,30.57297706604004,晋新路,1.6,39.7
945,103.59895527362823,30.65562129020691,白塔湖旅游专线,1.5,39.9
946,103.60107421875,30.655025839805603,白塔湖旅游专线,1.5,39.9
947,103.60256552696228,30.65460741519928,白塔湖旅游专线,1.5,39.9
948,103.60452890396118,30.654044151306152,白塔湖旅游专线,1.5,39.9
949,103.60622942447662,30.65357208251953,白塔湖旅游专线,1.5,39.9
950,103.60731303691864,30.653277039527893,白塔湖旅游专线,1.5,39.9
951,103.60776364803314,30.653191208839417,白塔湖旅游专线,1.5,39.9
952,103.60825181007385,30.65310001373291,白塔湖旅游专线,1.5,39.9
953,103.60902965068817,30.652955174446106,白塔湖旅游专线,1.5,39.9
954,103.6106926202774,30.65262794494629,白塔湖旅游专线,1.5,39.9
955,103.61090183258057,30.65259039402008,白塔湖旅游专线,1.5,39.9
956,103.61126661300659,30.652520656585693,白塔湖旅游专线,1.5,39.9
957,103.61221611499786,30.65233826637268,白塔湖旅游专线,1.5,39.9
958,103.6147266626358,30.65185546875,白塔湖旅游专线,1.5,39.9
959,103.61550986766815,30.651705265045166,白塔湖旅游专线,1.5,39.9
960,103.61746788024902,30.65133512020111,白塔湖旅游专线,1.5,39.9
961,103.61782729625702,30.651222467422485,白塔湖旅游专线,1.5,39.9
962,103.61797749996185,30.651152729988098,白塔湖旅游专线,1.5,39.9
963,103.61822426319122,30.650943517684937,白塔湖旅游专线,1.5,39.9
964,103.61834228038788,30.650804042816162,白塔湖旅游专线,1.5,39.9
965,103.61859977245331,30.650466084480286,白塔湖旅游专线,1.5,39.9
966,103.61887335777283,30.650171041488647,白塔湖旅游专线,1.5,39.9
967,103.62082064151764,30.647783875465393,白塔湖旅游专线,1.5,39.9
968,103.6213356256485,30.64711332321167,白塔湖旅游专线,1.5,39.9
969,103.6218935251236,30.646255016326904,白塔湖旅游专线,1.5,39.9
970,103.62269282341003,30.644790530204773,白塔湖旅游专线,1.5,39.9
971,103.62269282341003,30.644790530204773,白塔湖旅游专线,1.5,39.9
972,103.6229020357132,30.64435064792633,白塔湖旅游专线,1.5,39.9
973,103.623046875,30.64407706260681,白塔湖旅游专线,1.5,39.9
974,103.62382471561432,30.64260184764862,白塔湖旅游专线,1.5,39.9
975,103.6247581243515,30.640869140625,白塔湖旅游专线,1.5,39.9
976,103.62489759922028,30.6406170129776,白塔湖旅游专线,1.5,39.9
977,103.62519800662994,30.640069842338562,白塔湖旅游专线,1.5,39.9
978,103.62564325332642,30.639431476593018,白塔湖旅游专线,1.5,39.9
979,103.6261796951294,30.638809204101562,白塔湖旅游专线,1.5,39.9
980,103.6270272731781,30.637972354888916,白塔湖旅游专线,1.5,39.9
981,103.62760663032532,30.637446641921997,白塔湖旅游专线,1.5,39.9
982,103.62993478775024,30.635284781455994,白塔湖旅游专线,1.5,39.9
983,103.63083600997925,30.63438355922699,白塔湖旅游专线,1.5,39.9
984,103.63142609596252,30.63364863395691,白塔湖旅游专线,1.5,39.9
985,103.63179087638855,30.6331068277359,白塔湖旅游专线,1.5,39.9
986,103.63213956356049,30.63238263130188,白塔湖旅游专线,1.5,39.9
987,103.63220393657684,30.632243156433105,白塔湖旅游专线,1.5,39.9
988,103.63241851329803,30.63166916370392,白塔湖旅游专线,1.5,39.9
989,103.63293886184692,30.6298828125,白塔湖旅游专线,1.5,39.9
990,103.63294959068298,30.62985062599182,白塔湖旅游专线,1.5,39.9
991,103.63349676132202,30.627769231796265,白塔湖旅游专线,1.5,39.9
992,103.63436043262482,30.62442719936371,白塔湖旅游专线,1.5,39.9
993,103.63442480564117,30.62411606311798,白塔湖旅游专线,1.5,39.9
994,103.63445162773132,30.62386393547058,白塔湖旅游专线,1.5,39.9
995,103.63446235656738,30.622968077659607,白塔湖旅游专线,1.5,39.9
996,103.6344838142395,30.62267303466797,白塔湖旅游专线,1.5,39.9
997,103.63453209400177,30.622345805168152,白塔湖旅游专线,1.5,39.9
998,103.63461256027222,30.621948838233948,白塔湖旅游专线,1.5,39.9
999,103.63485932350159,30.621010065078735,白塔湖旅游专线,1.5,39.9
1000,103.63506317138672,30.620232224464417,白塔湖旅游专线,1.5,39.9
1001,103.6352401971817,30.619545578956604,白塔湖旅游专线,1.5,39.9
1002,103.63535821437836,30.619052052497864,白塔湖旅游专线,1.5,39.9
1003,103.6353850364685,30.618896484375,白塔湖旅游专线,1.5,39.9
1004,103.6354011297226,30.618794560432434,白塔湖旅游专线,1.5,39.9
1005,103.63541722297668,30.618542432785034,白塔湖旅游专线,1.5,39.9
1006,103.63539576530457,30.618220567703247,白塔湖旅游专线,1.5,39.9
1007,103.63535284996033,30.618043541908264,白塔湖旅游专线,1.5,39.9
1008,103.63528311252594,30.61786115169525,白塔湖旅游专线,1.5,39.9
1009,103.63519191741943,30.61767876148224,白塔湖旅游专线,1.5,39.9
1010,103.63507390022278,30.617507100105286,白塔湖旅游专线,1.5,39.9
1011,103.63496124744415,30.61737298965454,白塔湖旅游专线,1.5,39.9
1012,103.63481104373932,30.617233514785767,白塔湖旅游专线,1.5,39.9
1013,103.63463938236237,30.617099404335022,白塔湖旅游专线,1.5,39.9
1014,103.6344462633133,30.616981387138367,白塔湖旅游专线,1.5,39.9
1015,103.63411366939545,30.616841912269592,白塔湖旅游专线,1.5,39.9
1016,103.63389909267426,30.616777539253235,白塔湖旅游专线,1.5,39.9
1017,103.63364160060883,30.616723895072937,白塔湖旅游专线,1.5,39.9
1018,103.63285303115845,30.6166273355484,白塔湖旅游专线,1.5,39.9
1019,103.63187670707703,30.616546869277954,白塔湖旅游专线,1.5,39.9
1020,103.73737335205078,30.373367071151733,成新蒲快速路辅路,1.5,40.0
1021,103.7371963262558,30.373383164405823,成新蒲快速路辅路,1.5,40.0
1022,103.73708367347717,30.373361706733704,成新蒲快速路辅路,1.5,40.0
1023,103.73636484146118,30.373125672340393,成新蒲快速路辅路,1.5,40.0
1024,103.7338274717331,30.372267365455627,成新蒲快速路辅路,1.5,40.0
1025,103.73291015625,30.3719562292099,成新蒲快速路辅路,1.5,40.0
1026,103.7317407131195,30.371559262275696,成新蒲快速路辅路,1.5,40.0
1027,103.73168170452118,30.371543169021606,成新蒲快速路辅路,1.5,40.0
1028,103.7283182144165,30.370384454727173,成新蒲快速路辅路,1.5,40.0
1029,103.72669816017151,30.369842648506165,成新蒲快速路辅路,1.5,40.0
1030,103.72669816017151,30.369842648506165,成新蒲快速路辅路,1.5,40.0
1031,103.72608661651611,30.369633436203003,成新蒲快速路辅路,1.5,40.0
1032,103.72410714626312,30.36895751953125,成新蒲快速路辅路,1.5,40.0
1033,103.7240320444107,30.36893606185913,成新蒲快速路辅路,1.5,40.0
1034,103.71998727321625,30.367546677589417,成新蒲快速路辅路,1.5,40.0
1035,103.71889293193817,30.367155075073242,成新蒲快速路辅路,1.5,40.0
1036,103.71825993061066,30.366902947425842,成新蒲快速路辅路,1.5,40.0
1037,103.71798098087311,30.366768836975098,成新蒲快速路辅路,1.5,40.0
1038,103.71741235256195,30.36647915840149,成新蒲快速路辅路,1.5,40.0
1039,103.71695637702942,30.3662109375,成新蒲快速路辅路,1.5,40.0
1040,103.71691346168518,30.36618411540985,成新蒲快速路辅路,1.5,40.0
1041,103.71651649475098,30.36593198776245,成新蒲快速路辅路,1.5,40.0
1042,103.71594250202179,30.365524291992188,成新蒲快速路辅路,1.5,40.0
1043,103.71541142463684,30.365084409713745,成新蒲快速路辅路,1.5,40.0
1044,103.71534705162048,30.3650039434433,成新蒲快速路辅路,1.5,40.0
1045,103.71523439884186,30.364778637886047,成新蒲快速路辅路,1.5,40.0
1046,104.02889728546143,30.54646074771881,天府三街,1.5,26.2
1047,104.0302973985672,30.54648220539093,天府三街,1.5,26.2
1048,104.03056561946869,30.54648220539093,天府三街,1.5,26.2
1049,104.0307480096817,30.54648220539093,天府三街,1.5,26.2
1050,104.03150975704193,30.54651439189911,天府三街,1.5,26.2
1051,104.03158485889435,30.54651439189911,天府三街,1.5,26.2
1052,104.03230369091034,30.54651975631714,天府三街,1.5,26.2
1053,104.03421342372894,30.546541213989258,天府三街,1.5,26.2
1054,104.03686881065369,30.546568036079407,天府三街,1.5,26.2
1055,104.03699219226837,30.546568036079407,天府三街,1.5,26.2
1056,104.04010891914368,30.546594858169556,天府三街,1.5,26.2
1057,104.04017865657806,30.546594858169556,天府三街,1.5,26.2
1058,104.04052734375,30.546600222587585,天府三街,1.5,26.2
1059,104.04131054878235,30.546610951423645,天府三街,1.5,26.2
1060,104.04280722141266,30.546621680259705,天府三街,1.5,26.2
1061,104.04338121414185,30.546621680259705,天府三街,1.5,26.2
1062,104.04504954814911,30.546637773513794,天府三街,1.5,26.2
1063,104.0461653470993,30.546632409095764,天府三街,1.5,26.2
1064,104.0465247631073,30.546648502349854,天府三街,1.5,26.2
1065,104.04835402965546,30.546675324440002,天府三街,1.5,26.2
1066,104.04857933521271,30.546675324440002,天府三街,1.5,26.2
1067,104.05290305614471,30.54670751094818,天府三街,1.5,26.2
1068,104.05298352241516,30.54670751094818,天府三街,1.5,26.2
1069,104.0548986196518,30.54672360420227,天府三街,1.5,26.2
1070,104.05673861503601,30.54676651954651,天府三街,1.5,26.2
1071,104.05683517456055,30.54676651954651,天府三街,1.5,26.2
1072,104.05785977840424,30.54677188396454,天府三街,1.5,26.2
1073,104.05878245830536,30.546782612800598,天府三街,1.5,26.2
1074,104.06071364879608,30.546798706054688,天府三街,1.5,26.2
1075,104.0625,30.546804070472717,天府三街,1.5,26.2
1076,104.06290233135223,30.546809434890747,天府三街,1.5,26.2
1077,104.06429708003998,30.546804070472717,天府三街,1.5,26.2
1078,104.06440436840057,30.546809434890747,天府三街,1.5,26.2
1079,104.06574547290802,30.546809434890747,天府三街,1.5,26.2
1080,104.06715631484985,30.546809434890747,天府三街,1.5,26.2
1081,104.06806826591492,30.546820163726807,天府三街,1.5,26.2
1082,104.06883537769318,30.546814799308777,天府三街,1.5,26.2
1083,104.28149700164795,30.84610641002655,同旺路,1.5,31.9
1084,104.28167939186096,30.846197605133057,同旺路,1.5,31.9
1085,104.2822265625,30.846760869026184,同旺路,1.5,31.9
1086,104.28226947784424,30.846809148788452,同旺路,1.5,31.9
1087,104.28237676620483,30.846932530403137,同旺路,1.5,31.9
1088,104.28392708301544,30.84864914417267,同旺路,1.5,31.9
1089,104.28479611873627,30.849609375,同旺路,1.5,31.9
1090,104.28554177284241,30.850435495376587,同旺路,1.5,31.9
1091,104.28673803806305,30.851749777793884,同旺路,1.5,31.9
1092,104.28743004798889,30.852506160736084,同旺路,1.5,31.9
1093,104.28826689720154,30.853428840637207,同旺路,1.5,31.9
1094,104.28891062736511,30.8541476726532,同旺路,1.5,31.9
1095,104.28942561149597,30.854716300964355,同旺路,1.5,31.9
1096,104.28992986679077,30.855279564857483,同旺路,1.5,31.9
1097,104.28999423980713,30.8553546667099,同旺路,1.5,31.9
1098,104.29092228412628,30.856454372406006,同旺路,1.5,31.9
1099,104.29096519947052,30.856502652168274,同旺路,1.5,31.9
1100,104.29122805595398,30.856813788414,同旺路,1.5,31.9
1101,104.29149091243744,30.85712492465973,同旺路,1.5,31.9
1102,104.29168403148651,30.85735559463501,同旺路,1.5,31.9
1103,104.29274618625641,30.85861086845398,同旺路,1.5,31.9
1104,104.29333627223969,30.85931360721588,同旺路,1.5,31.9
1105,104.2938780784607,30.859946608543396,同旺路,1.5,31.9
1106,104.29443597793579,30.860595703125,同旺路,1.5,31.9
1107,104.295734167099,30.86211383342743,同旺路,1.5,31.9
1108,104.29613649845123,30.86259663105011,同旺路,1.5,31.9
1109,104.29744005203247,30.864136219024658,同旺路,1.5,31.9
1110,104.29796040058136,30.864753127098083,同旺路,1.5,31.9
1111,104.29863631725311,30.86556851863861,同旺路,1.5,31.9
1112,104.30026710033417,30.867472887039185,同旺路,1.5,31.9
